step_idx,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,direct_joint_command_0,direct_joint_command_1,direct_joint_command_2,direct_joint_command_3,direct_joint_command_4,direct_joint_command_5,direct_joint_command_6,direct_joint_command_7
2434,0.6277989149093628,-0.286785364151001,-0.48501020669937134,0.4668363630771637,0.347454309463501,0.5188632607460022,0.0038886412512511015,0.05000000074505806,0.012872054241597652,-0.0012707214336842299,-0.15322306752204895,-0.0003849645145237446,0.02596336603164673,-0.007002809550613165,-0.02843502163887024,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6427621841430664,-0.2888168692588806,-0.4950203597545624,0.46568694710731506,0.34831616282463074,0.518214762210846,-0.002404074417427182,790.0
2435,0.6304814219474792,-0.28714779019355774,-0.48558545112609863,0.46668681502342224,0.3477841317653656,0.5186983346939087,0.0027554130647331476,0.04899999871850014,0.04356207698583603,-0.00871821865439415,-0.28223294019699097,-0.005754503421485424,0.000571475422475487,-0.00013344666513148695,-0.021545588970184326,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6452717781066895,-0.2892126142978668,-0.4938676953315735,0.4652566909790039,0.3471652865409851,0.5179605484008789,-0.003560280194506049,790.0
2436,0.6324372887611389,-0.2874545753002167,-0.4914395213127136,0.4665775001049042,0.3483382761478424,0.5184701681137085,0.0015052186790853739,0.04899999871850014,0.10166524350643158,-0.01233597844839096,0.025295143947005272,-0.00978127121925354,-0.017010383307933807,-0.002483805874362588,-0.03348319232463837,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6426251530647278,-0.28886574506759644,-0.508463978767395,0.46597155928611755,0.35014426708221436,0.5173811316490173,-0.0049057528376579285,790.0
2437,0.6348724365234375,-0.2877843976020813,-0.49681994318962097,0.46636658906936646,0.34845906496047974,0.5183091163635254,0.000293373828753829,0.05000000074505806,0.076752208173275,-0.0021278555504977703,0.16967302560806274,0.00108588847797364,0.008651566691696644,-0.0046495781280100346,-0.02013620175421238,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.644091010093689,-0.2887575924396515,-0.5153265595436096,0.46597954630851746,0.35159048438072205,0.5171782970428467,-0.005994021892547607,790.0
2438,0.6384754180908203,-0.28818896412849426,-0.49741628766059875,0.4661019742488861,0.34845906496047974,0.5181710124015808,-0.0010603641858324409,0.05000000074505806,0.011740321293473244,-0.0009928051149472594,-0.1267319917678833,0.0010067112743854523,0.025658084079623222,-0.005661068484187126,-0.026869578287005424,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6518297791481018,-0.289808988571167,-0.506417453289032,0.46511733531951904,0.3493148684501648,0.517703652381897,-0.007246849592775106,790.0
2439,0.641069769859314,-0.2884497344493866,-0.49743354320526123,0.4659830927848816,0.3487332761287689,0.5179946422576904,-0.0022875487338751554,0.05000000074505806,0.04220115393400192,-0.007753502577543259,-0.27685728669166565,-0.005369176156818867,0.0003334321372676641,0.0007761255837976933,-0.021445784717798233,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6543039083480835,-0.29043829441070557,-0.5044333338737488,0.46484774351119995,0.34790948033332825,0.5175325870513916,-0.008539636619389057,790.0
2440,0.6427744030952454,-0.28864723443984985,-0.5029290318489075,0.4659140706062317,0.34929701685905457,0.5178067088127136,-0.0034629616420716047,0.05000000074505806,0.09320372343063354,-0.013654460199177265,0.04135625436902046,-0.007650776766240597,-0.019900286570191383,-0.0008383620297536254,-0.03442072123289108,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6512482762336731,-0.2898867726325989,-0.5188938975334167,0.4654902219772339,0.3507946729660034,0.5169366002082825,-0.009745187126100063,790.0
2441,0.6448970437049866,-0.288952112197876,-0.5079911351203918,0.4657319188117981,0.34942930936813354,0.5176858901977539,-0.00463837431743741,0.05000000074505806,0.06634685397148132,-0.0011077955132350326,0.17119231820106506,0.0013667462626472116,0.006347510032355785,-0.0041505442932248116,-0.0194388460367918,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.652860701084137,-0.28972530364990234,-0.5248768329620361,0.46553224325180054,0.3522319495677948,0.5166651606559753,-0.010766111314296722,790.0
2442,0.6481337547302246,-0.28931644558906555,-0.508269190788269,0.46553441882133484,0.34942930936813354,0.5175900459289551,-0.005990195088088512,0.05000000074505806,0.009647510014474392,0.00031888685771264136,-0.13484661281108856,0.0015404325677081943,0.0251480545848608,-0.005907727871090174,-0.026137756183743477,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6604767441749573,-0.2907736301422119,-0.515538215637207,0.4646884799003601,0.3500857651233673,0.5173540711402893,-0.01204961072653532,790.0
2443,0.6501796841621399,-0.2895139455795288,-0.5079662203788757,0.46546345949172974,0.3495060205459595,0.5174711346626282,-0.0071157533675432205,0.05000000074505806,0.04004864767193794,-0.006882598157972097,-0.272342324256897,-0.004839906003326178,0.0005483657005243003,0.0016921787755563855,-0.021132539957761765,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6624644994735718,-0.29133719205856323,-0.5134755373001099,0.4644733965396881,0.34872186183929443,0.5172202587127686,-0.013245532289147377,790.0
2444,0.651947557926178,-0.2897133529186249,-0.5134885907173157,0.4653905928134918,0.3500007390975952,0.5173081755638123,-0.008404296822845936,0.05000000074505806,0.08517127484083176,-0.01220481563359499,0.06595838069915771,-0.006631503812968731,-0.018490571528673172,0.0003271356981713325,-0.03316781669855118,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6590508818626404,-0.2906670570373535,-0.5284987092018127,0.4651445746421814,0.3514505624771118,0.5165101885795593,-0.014512007124722004,790.0
2445,0.6542792320251465,-0.29000866413116455,-0.5181499719619751,0.4652199447154999,0.3501061797142029,0.517242968082428,-0.009658326394855976,0.05000000074505806,0.055462464690208435,0.000666862993966788,0.15914838016033173,0.002270215190947056,0.007512749172747135,-0.004619654268026352,-0.018657144159078598,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6611598134040833,-0.2906091809272766,-0.5332820415496826,0.46514445543289185,0.35248324275016785,0.5162908434867859,-0.015614268369972706,790.0
2446,0.6572397947311401,-0.29034996032714844,-0.5175363421440125,0.4650608003139496,0.3501061797142029,0.5171873569488525,-0.010983302257955074,0.05000000074505806,0.007037532981485128,0.0011011139722540975,-0.1802910566329956,0.00203456892631948,0.022951746359467506,-0.006099894177168608,-0.027520449832081795,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6686829924583435,-0.2916743755340576,-0.5227153897285461,0.46426182985305786,0.35007500648498535,0.5171090960502625,-0.016895994544029236,790.0
2447,0.6590135097503662,-0.2905225455760956,-0.5175497531890869,0.4649975001811981,0.35014262795448303,0.5170704126358032,-0.012095438316464424,0.05000000074505806,0.038876209408044815,-0.006859760265797377,-0.249675914645195,-0.00512483436614275,-0.0026031536981463432,0.0029218399431556463,-0.020641077309846878,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6693679690361023,-0.29208675026893616,-0.522831916809082,0.4642367959022522,0.348995566368103,0.5167133808135986,-0.018058883026242256,790.0
2448,0.6603058576583862,-0.2906682789325714,-0.5227212309837341,0.46496298909187317,0.3505241870880127,0.5169150829315186,-0.013293861411511898,0.05000000074505806,0.09355704486370087,-0.011405125260353088,0.08399546891450882,-0.005402382463216782,-0.02133096195757389,-0.001092952094040811,-0.03522460162639618,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6657979488372803,-0.2913254499435425,-0.5375218391418457,0.4648451805114746,0.35184982419013977,0.5161954760551453,-0.019267112016677856,790.0
2449,0.6625378131866455,-0.29092711210250854,-0.5268667936325073,0.46482494473457336,0.35058364272117615,0.516842246055603,-0.014563229866325855,0.05000000074505806,0.029223231598734856,0.001634288695640862,0.14996077120304108,0.002287707757204771,0.005893178749829531,-0.0038583867717534304,-0.018747827038168907,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6684517860412598,-0.2913280129432678,-0.5401551127433777,0.4648109972476959,0.35236334800720215,0.5159326791763306,-0.02027210220694542,790.0
2450,0.6653181314468384,-0.29120323061943054,-0.5262225270271301,0.46470221877098083,0.35058364272117615,0.5167732238769531,-0.01586136221885681,0.05000000074505806,0.005922559183090925,0.001506551168859005,-0.19839787483215332,0.0017985908780246973,0.019563212990760803,-0.006223426200449467,-0.028520680963993073,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6758804321289062,-0.2924443483352661,-0.5298956036567688,0.4639793932437897,0.35027676820755005,0.5168823599815369,-0.02162611484527588,790.0
2451,0.6666354537010193,-0.29132595658302307,-0.5268245935440063,0.46466580033302307,0.35058364272117615,0.5166485905647278,-0.01696966215968132,0.05000000074505806,0.027783228084445,-0.007801434490829706,-0.19628743827342987,-0.005672804079949856,0.003964472562074661,0.004275167360901833,-0.020747460424900055,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6756474375724792,-0.29262661933898926,-0.5318306088447571,0.4640842378139496,0.34973904490470886,0.5163776874542236,-0.02272656187415123,790.0
2452,0.6726409792900085,-0.2919759750366211,-0.5329509377479553,0.4643206298351288,0.3508904278278351,0.516452968120575,-0.020421119406819344,0.05000000074505806,-0.003966480493545532,-0.0030561580788344145,-0.030738288536667824,0.0016959080239757895,-0.01009866502135992,-0.009350359439849854,-0.02188521809875965,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6771588921546936,-0.2923368811607361,-0.5422105193138123,0.46402639150619507,0.349250465631485,0.5153552293777466,-0.025827327743172646,790.0
2453,0.6743974089622498,-0.29223868250846863,-0.531771719455719,0.46417298913002014,0.3506219983100891,0.5164874792098999,-0.021274395287036896,0.05000000074505806,0.012600081972777843,0.0021036143880337477,-0.004621208179742098,-0.00029687845380976796,-0.004369895439594984,-0.008835920132696629,-0.02732243947684765,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6751386523246765,-0.29213947057724,-0.5451658964157104,0.46441781520843506,0.34712690114974976,0.5145312547683716,-0.0266667902469635,790.0
2454,0.6751279830932617,-0.2923729121685028,-0.5317563414573669,0.4641365706920624,0.3502480685710907,0.5164874792098999,-0.022167939692735672,0.05000000074505806,-0.010769176296889782,0.0040528723038733006,-0.17596036195755005,0.004084408283233643,-0.028576364740729332,-0.01798141747713089,-0.03481469675898552,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6794334650039673,-0.29273131489753723,-0.5390170812606812,0.4636818766593933,0.34643882513046265,0.515343964099884,-0.027533266693353653,790.0
2455,0.6756840348243713,-0.29240933060646057,-0.5340861082077026,0.46412697434425354,0.34963640570640564,0.5162497162818909,-0.02341238223016262,0.05000000074505806,0.016295848414301872,-0.004211789462715387,-0.09908267110586166,-0.005681328475475311,-0.01652415283024311,0.0017762926872819662,-0.018888643011450768,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6790414452552795,-0.2929310202598572,-0.5432454943656921,0.46410393714904785,0.34705060720443726,0.5147926807403564,-0.028837939724326134,790.0
2456,0.6758815050125122,-0.2924170196056366,-0.5388452410697937,0.4641250669956207,0.34871792793273926,0.5157204866409302,-0.024743109941482544,0.05000000074505806,0.021702837198972702,-0.0037465605419129133,0.12043814361095428,0.000994220026768744,-0.0014682625187560916,-0.0034142283257097006,0.011857876554131508,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6781613230705261,-0.29234516620635986,-0.5513467788696289,0.4640412926673889,0.3489285111427307,0.5143144130706787,-0.03008200228214264,790.0
2457,0.6766887903213501,-0.292461097240448,-0.5403351187705994,0.4641116261482239,0.34795668721199036,0.5153964757919312,-0.025542696937918663,0.05000000074505806,0.0006088675581850111,0.0037102822680026293,-0.10350529104471207,2.67415089183487e-05,0.013316117227077484,-0.00720249954611063,-0.04297873005270958,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6856817603111267,-0.2933773994445801,-0.5439643263816833,0.4636836647987366,0.34947216510772705,0.5161802768707275,-0.03112631104886532,790.0
2458,0.6776647567749023,-0.2925550639629364,-0.5411136150360107,0.4641001224517822,0.3476633131504059,0.5151548385620117,-0.02610451728105545,0.05000000074505806,0.028913987800478935,-0.007090416271239519,-0.16000325977802277,-0.0028487888630479574,0.01250756997615099,0.012490224093198776,-0.03092338889837265,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6868727803230286,-0.2936251163482666,-0.5438461303710938,0.46345651149749756,0.3491396903991699,0.5160741209983826,-0.03178980201482773,790.0
2459,0.6784049272537231,-0.29261451959609985,-0.5450176000595093,0.464046448469162,0.3476882576942444,0.5150187015533447,-0.0273489598184824,0.05000000074505806,0.10932628065347672,-0.010627900250256062,0.12272888422012329,-0.005975738167762756,0.007483243010938168,0.011851685121655464,-0.03747015446424484,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.682988166809082,-0.2929922938346863,-0.5570663213729858,0.4641593098640442,0.3514476716518402,0.5154740810394287,-0.03314964473247528,790.0
2460,0.6803205013275146,-0.2927909195423126,-0.5467970371246338,0.46394866704940796,0.34804490208625793,0.5150263905525208,-0.028620246797800064,0.05000000074505806,0.01528155617415905,0.0032315426506102085,0.035578712821006775,0.004552063066512346,0.021705621853470802,-0.00276002730242908,-0.01769319176673889,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6873924732208252,-0.29335856437683105,-0.5528956651687622,0.463653028011322,0.3508332669734955,0.5155052542686462,-0.034068379551172256,790.0
2461,0.6832867860794067,-0.29303058981895447,-0.5462985038757324,0.46383169293403625,0.34866616129875183,0.5152449607849121,-0.030056435614824295,0.05000000074505806,-0.007034474518150091,-0.0009335231734439731,-0.20737797021865845,-0.0013334506656974554,0.006341475062072277,-0.0013878674944862723,-0.01656406931579113,-0.0,0.39473050832748413,0.09198534488677979,-0.061952970921993256,0.8708811402320862,-0.485196977853775,0.07842116057872772,-0.4736892282962799,-0.8711370229721069,-0.129378542304039,0.6921901702880859,-0.2943231463432312,-0.5463756322860718,0.4633079469203949,0.3489646911621094,0.5156634449958801,-0.03540082648396492,790.0
2462,0.6845005750656128,-0.29316866397857666,-0.5482428073883057,0.46378374099731445,0.3493085205554962,0.5154041051864624,-0.031170489266514778,0.05000000074505806,0.05196847766637802,-0.00971054844558239,-0.01527775265276432,-0.004091867245733738,-0.012663537636399269,0.00030462315771728754,-0.02545565739274025,-0.0,0.3270527422428131,-0.0007826832588762045,-0.10562902688980103,0.6361264586448669,-0.7709726691246033,-0.030728332698345184,-0.7647786140441895,-0.6247369647026062,-0.1575353890657425,0.5845005512237549,-0.3601897060871124,-0.6481889486312866,0.428125262260437,0.2493085265159607,0.6112409234046936,-0.04310958832502365,718.4760131835938
2463,0.6854017972946167,-0.2932952046394348,-0.5516674518585205,0.46376267075538635,0.34968435764312744,0.5154712200164795,-0.03219250589609146,0.05400000140070915,0.0421769879758358,-0.04054388031363487,0.17758341133594513,-0.034925200045108795,-0.04424020275473595,0.03113795630633831,-0.032586973160505295,-0.0,0.3270527422428131,-0.0007826832588762045,-0.10562902688980103,0.6361264586448669,-0.7709726691246033,-0.030728332698345184,-0.7647786140441895,-0.6247369647026062,-0.1575353890657425,0.5854017734527588,-0.36095523834228516,-0.6516674757003784,0.4286927580833435,0.24968436360359192,0.6108141541481018,-0.0440269410610199,714.1900634765625
2464,0.6869012713432312,-0.29424819350242615,-0.5514642000198364,0.4631088078022003,0.34908801317214966,0.5163091421127319,-0.0334235243499279,0.09099999815225601,-0.32565242052078247,-0.34162506461143494,-0.07717107236385345,-0.13725970685482025,-0.39256829023361206,0.3751038908958435,-0.03605235368013382,-0.0,0.3270527422428131,-0.0007826832588762045,-0.10562902688980103,0.6361264586448669,-0.7709726691246033,-0.030728332698345184,-0.7647786140441895,-0.6247369647026062,-0.1575353890657425,0.5869012475013733,-0.3643497824668884,-0.6440919041633606,0.4277888536453247,0.24908801913261414,0.6128093600273132,-0.04331273213028908,666.397216796875
2465,0.6837815046310425,-0.3004646599292755,-0.550338625907898,0.4597608745098114,0.3420374393463135,0.5231296420097351,-0.0348520427942276,0.125,-0.5702722668647766,-0.4186254143714905,-0.4698701500892639,-0.10642637312412262,-0.5130223631858826,0.48854759335517883,-0.03364470601081848,-0.0,0.3270527422428131,-0.0007826832588762045,-0.10562902688980103,0.6361264586448669,-0.7709726691246033,-0.030728332698345184,-0.7647786140441895,-0.6247369647026062,-0.1575353890657425,0.5837814807891846,-0.3690248727798462,-0.632715106010437,0.42429280281066895,0.24203744530677795,0.6224291324615479,-0.04360732436180115,624.5565185546875
2466,0.6713256239891052,-0.3119829297065735,-0.5570191144943237,0.4557725489139557,0.32813000679016113,0.536573052406311,-0.03633808717131615,0.15800000727176666,-0.5477222204208374,-0.21562492847442627,-0.752119779586792,-0.0382939837872982,-0.4901445806026459,0.6094248294830322,-0.021914659067988396,-0.0,0.3270527422428131,-0.0007826832588762045,-0.10562902688980103,0.6361264586448669,-0.7709726691246033,-0.030728332698345184,-0.7647786140441895,-0.6247369647026062,-0.1575353890657425,0.5713256001472473,-0.3792804181575775,-0.6287946701049805,0.4208780527114868,0.2281300127506256,0.636573076248169,-0.04533218964934349,587.9697875976562
2467,0.6499438285827637,-0.32593831419944763,-0.577597439289093,0.4522213637828827,0.30800607800483704,0.5583153367042542,-0.037891242653131485,0.19300000369548798,-0.24998323619365692,-0.19715681672096252,-0.5467755198478699,-0.11858668923377991,-0.25307050347328186,0.3146524429321289,-0.03053477592766285,-0.0,0.3270527422428131,-0.0007826832588762045,-0.10562902688980103,0.6361264586448669,-0.7709726691246033,-0.030728332698345184,-0.7647786140441895,-0.6247369647026062,-0.1575353890657425,0.5499438047409058,-0.39400720596313477,-0.6401761770248413,0.4159458577632904,0.2080060839653015,0.6583153605461121,-0.04786732420325279,550.991455078125
2468,0.6314536333084106,-0.3366972804069519,-0.6016483306884766,0.44829246401786804,0.2910402715206146,0.5781036615371704,-0.039156775921583176,0.2280000001192093,-0.29829084873199463,-0.2617335617542267,-0.15427729487419128,-0.04742208123207092,-0.3974411189556122,0.2863572835922241,-0.042330797761678696,-0.0,0.3270527422428131,-0.0007826832588762045,-0.10562902688980103,0.6361264586448669,-0.7709726691246033,-0.030728332698345184,-0.7647786140441895,-0.6247369647026062,-0.1575353890657425,0.5314536094665527,-0.40519073605537415,-0.6494917869567871,0.4094497859477997,0.1910402774810791,0.6781036853790283,-0.048314418643713,512.0
2469,0.6140735745429993,-0.34855493903160095,-0.6228460669517517,0.4441967308521271,0.27295079827308655,0.5970214605331421,-0.04069075733423233,0.2619999945163727,-0.5777855515480042,-0.3417741358280182,0.025945845991373062,-0.2431461215019226,-0.5406612157821655,0.525928795337677,-0.03637843206524849,-0.0,0.3270527422428131,-0.0007826832588762045,-0.10562902688980103,0.6361264586448669,-0.7709726691246033,-0.030728332698345184,-0.7647786140441895,-0.6247369647026062,-0.1575353890657425,0.5140735507011414,-0.4222871661186218,-0.6487244367599487,0.41137075424194336,0.17295080423355103,0.697021484375,-0.049753233790397644,478.0
2470,0.5935757756233215,-0.3625563681125641,-0.6341054439544678,0.43797069787979126,0.2514788806438446,0.6175960302352905,-0.042475927621126175,0.29499998688697815,-0.5380314588546753,-0.37540900707244873,-0.04921368882060051,-0.20710372924804688,-0.5250474810600281,0.5511610507965088,-0.005561940371990204,-0.0,0.33574774861335754,-0.07300637662410736,-0.10924740880727768,0.4914487600326538,-0.8694099187850952,-0.051034606993198395,-0.8666678667068481,-0.48244211077690125,-0.1270291805267334,0.493575781583786,-0.40048542618751526,-0.7156801223754883,0.4297296702861786,0.15147888660430908,0.6487462520599365,-0.05159236118197441,461.5544738769531
2471,0.569218099117279,-0.37848100066185,-0.6402720808982849,0.42923659086227417,0.2272765040397644,0.6418309807777405,-0.04382966458797455,0.32899999618530273,-0.445526659488678,-0.41285955905914307,-0.050417352467775345,-0.06509548425674438,-0.45147690176963806,0.46053609251976013,-0.017361126840114594,-0.0,0.3309742510318756,-0.06890317797660828,-0.1142776682972908,0.5205738544464111,-0.8522014617919922,-0.05249259993433952,-0.8521003723144531,-0.5224408507347107,0.03131341561675072,0.46921810507774353,-0.41742944717407227,-0.7115676999092102,0.41999363899230957,0.12727651000022888,0.67763751745224,-0.05451001226902008,418.8015441894531
2472,0.5475947260856628,-0.3946644961833954,-0.644154965877533,0.42307382822036743,0.20584680140018463,0.6635751724243164,-0.04447969049215317,0.3619999885559082,-0.1437339335680008,-0.06197346746921539,-0.3840078115463257,0.06351680308580399,-0.1483859270811081,0.044120293110609055,-0.04814598336815834,-0.0,0.33722686767578125,-0.0778624564409256,-0.10484476387500763,0.5362072587013245,-0.8407573103904724,-0.07489273697137833,-0.8370169997215271,-0.5410785675048828,0.08146487176418304,0.4475947320461273,-0.4205992817878723,-0.7146576046943665,0.420271635055542,0.10584679991006851,0.6768171787261963,-0.05717513710260391,407.8176574707031
2473,0.530701756477356,-0.4076649844646454,-0.651274561882019,0.4204181134700775,0.18913215398788452,0.6791355013847351,-0.04552663117647171,0.39399999380111694,-0.23796913027763367,0.0100499102845788,-0.5080868005752563,0.015255417674779892,-0.2491687834262848,-0.13128554821014404,-0.055633172392845154,-0.0,0.3398793041706085,-0.08817954361438751,-0.10215813666582108,0.4814675748348236,-0.8617442846298218,-0.1599554866552353,-0.8599643111228943,-0.49971503019332886,0.10366392880678177,0.43070176243782043,-0.4222222864627838,-0.717355489730835,0.41753342747688293,0.0891321524977684,0.6831928491592407,-0.05673637241125107,379.91943359375
2474,0.5161672830581665,-0.4153866469860077,-0.6663976907730103,0.41953033208847046,0.174264058470726,0.6862991452217102,-0.047367408871650696,0.4269999861717224,-0.5967302918434143,-0.007646698039025068,-0.23147347569465637,-0.011443951167166233,-0.5955113172531128,-0.07519467175006866,-0.04263128340244293,-0.0,0.3339363634586334,-0.08741594105958939,-0.10651470720767975,-0.1379745453596115,-0.13969559967517853,-0.9805346131324768,-0.8151916265487671,-0.5462542176246643,0.1925327479839325,0.416167289018631,-0.4398939609527588,-0.7421233057975769,0.3996788263320923,0.0742640569806099,0.7158250212669373,-0.05692503601312637,326.4476318359375
2475,0.4994833171367645,-0.41849297285079956,-0.6814172863960266,0.4193481504917145,0.15720234811306,0.6873211860656738,-0.049330905079841614,0.4580000042915344,-0.6143711805343628,-0.03848010674118996,-0.20385485887527466,-0.04514104127883911,-0.6088058352470398,0.001474332413636148,-0.02725701406598091,-0.0,0.3339363634586334,-0.08741594105958939,-0.10651470720767975,-0.1379745453596115,-0.13969559967517853,-0.9805346131324768,-0.8151916265487671,-0.5462542176246643,0.1925327479839325,0.399483323097229,-0.44785505533218384,-0.7442931532859802,0.39929264783859253,0.05720234662294388,0.7237984538078308,-0.05908370763063431,289.2955322265625
2476,0.47537297010421753,-0.42088788747787476,-0.695510745048523,0.41851213574409485,0.1330459862947464,0.6873767971992493,-0.051371097564697266,0.4909999966621399,-0.29019126296043396,-0.13853302597999573,-0.3280792832374573,-0.14541135728359222,-0.29406583309173584,0.3155803978443146,-0.03357570245862007,-0.0,0.3339363634586334,-0.08741594105958939,-0.10651470720767975,-0.1379745453596115,-0.13969559967517853,-0.9805346131324768,-0.8151916265487671,-0.5462542176246643,0.1925327479839325,0.375372976064682,-0.45918041467666626,-0.7455401420593262,0.4014435410499573,0.03304598480463028,0.728543758392334,-0.06257254630327225,251.7855224609375
2477,0.4547409415245056,-0.4243374466896057,-0.7083463072776794,0.4154307544231415,0.11272074282169342,0.6913824081420898,-0.05300479009747505,0.5239999890327454,-0.3172065317630768,-0.12384061515331268,-0.13701210916042328,-0.06734432280063629,-0.32847052812576294,0.29757964611053467,-0.04854476824402809,-0.0,0.3339363634586334,-0.08741594105958939,-0.10651470720767975,-0.1379745453596115,-0.13969559967517853,-0.9805346131324768,-0.8151916265487671,-0.5462542176246643,0.1925327479839325,0.3547409474849701,-0.46944862604141235,-0.7448408007621765,0.3982342481613159,0.012720741331577301,0.7376288175582886,-0.06557543575763702,216.0
